datetime,signal,ticker,family,signals,threshold
2020-05-21 14:07:55,buy,ONEM,+AROON+BOP+CCI+MACD+ADOSC,1,1.0
2020-05-21 14:07:55,buy,TPH,+AROON+BOP+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,SQM,+AROON+RSI,2,1.0
2020-05-21 14:07:55,buy,SQM,+AROON+BOP+CCI+RSI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,SQM,+AROON+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,SQM,+AROON+CCI+RSI+ADOSC,3,0
2020-05-21 14:07:55,buy,SQM,+AROON+CCI+RSI,3,0
2020-05-21 14:07:55,buy,BHP,+AROON+BOP+ADOSC,1,2.0
2020-05-21 14:07:55,buy,IXUS,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,CC,+MACD,3,7.0
2020-05-21 14:07:55,buy,DISH,+AROON+CCI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,DISH,+AROON+BOP+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,WW,+AROON+ADOSC,3,2.0
2020-05-21 14:07:55,buy,WW,+BOP+CCI+ADOSC,1,21.0
2020-05-21 14:07:55,buy,PII,+ADOSC,2,15.0
2020-05-21 14:07:55,buy,MTCH,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,MTCH,+MACD+ADOSC,3,8.0
2020-05-21 14:07:55,buy,MTCH,+AROON+BOP+CCI+MACD+ADOSC,1,1.0
2020-05-21 14:07:55,buy,BWA,+CCI,1,1.0
2020-05-21 14:07:55,buy,BWA,+AROON+CCI+RSI,1,0
2020-05-21 14:07:55,buy,BWA,+AROON+CCI,2,1.0
2020-05-21 14:07:55,buy,BWA,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,LLNW,+CCI+ADOSC,3,2.0
2020-05-21 14:07:55,buy,JHG,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,ADT,+AROON+CCI+ADOSC,8,1.0
2020-05-21 14:07:55,buy,FMCI,+AROON+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,FMCI,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,RXN,+ADOSC,1,15.0
2020-05-21 14:07:55,buy,RXN,+MACD,2,7.0
2020-05-21 14:07:55,buy,GRWG,+AROON+CCI,7,1.0
2020-05-21 14:07:55,buy,DAO,+CCI+ADOSC,3,2.0
2020-05-21 14:07:55,buy,DAO,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,WEC,+AROON+BOP+CCI+RSI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,WEC,+AROON+CCI+RSI+ADOSC,4,0
2020-05-21 14:07:55,buy,XEC,+CCI+ADOSC,2,2.0
2020-05-21 14:07:55,buy,MDLA,+CCI+ADOSC,6,2.0
2020-05-21 14:07:55,buy,MDLA,+AROON+BOP+CCI+RSI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,BSJM,+AROON+BOP+CCI+RSI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,THO,+CCI+ADOSC,6,2.0
2020-05-21 14:07:55,buy,THO,+AROON+CCI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,TBIO,+AROON+CCI,16,1.0
2020-05-21 14:07:55,buy,RELX,+MACD,2,7.0
2020-05-21 14:07:55,buy,CIEN,+CCI,1,1.0
2020-05-21 14:07:55,buy,CIEN,+AROON+CCI,4,1.0
2020-05-21 14:07:55,buy,CIEN,+MACD,1,7.0
2020-05-21 14:07:55,buy,CIEN,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,NBLX,+AROON+CCI+ADOSC,9,1.0
2020-05-21 14:07:55,buy,FOLD,+AROON+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,FOLD,+CCI,2,1.0
2020-05-21 14:07:55,buy,FOLD,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,FOLD,+AROON+BOP+CCI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,PDBC,+CCI,1,1.0
2020-05-21 14:07:55,buy,WH,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,NBR,nan,1,0
2020-05-21 14:07:55,buy,NBR,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,TTGT,+AROON+CCI+ADOSC,7,1.0
2020-05-21 14:07:55,buy,OPRX,+AROON+CCI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,OLLI,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,OLLI,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,OLLI,+CCI,1,1.0
2020-05-21 14:07:55,buy,OLLI,+AROON+ADOSC,3,2.0
2020-05-21 14:07:55,buy,OLLI,+AROON+CCI,2,1.0
2020-05-21 14:07:55,buy,HZNP,+AROON+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,HZNP,+ADOSC,1,15.0
2020-05-21 14:07:55,buy,HZNP,+AROON+BOP+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,HZNP,+BOP+MACD+ADOSC,1,28.0
2020-05-21 14:07:55,buy,DRD,+AROON+RSI+ADOSC,10,1.0
2020-05-21 14:07:55,buy,DRD,+AROON+CCI+RSI+ADOSC,7,0
2020-05-21 14:07:55,buy,LOGI,+CCI+ADOSC,5,2.0
2020-05-21 14:07:55,buy,LOGI,+MACD+ADOSC,14,8.0
2020-05-21 14:07:55,buy,AEM,+AROON+CCI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,PFG,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,PFG,+AROON,1,2.0
2020-05-21 14:07:55,buy,PFG,+AROON+BOP,2,2.0
2020-05-21 14:07:55,buy,NTAP,+AROON+CCI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,NTAP,+AROON+BOP+CCI+MACD+ADOSC,1,1.0
2020-05-21 14:07:55,buy,ATRA,+MACD,2,7.0
2020-05-21 14:07:55,buy,FTSM,+AROON+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,AIN,+AROON+CCI+ADOSC,9,1.0
2020-05-21 14:07:55,buy,HLF,+MACD+ADOSC,6,8.0
2020-05-21 14:07:55,buy,DOMO,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,DOMO,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,DOMO,+AROON,3,2.0
2020-05-21 14:07:55,buy,WCC,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,TWOU,+CCI+ADOSC,2,2.0
2020-05-21 14:07:55,buy,TWOU,+AROON+BOP+CCI+RSI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,TWOU,+AROON+RSI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,TWOU,+AROON+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,TWOU,+AROON+CCI+RSI+ADOSC,3,0
2020-05-21 14:07:55,buy,ICLK,+AROON+RSI,2,1.0
2020-05-21 14:07:55,buy,ICLK,+AROON+CCI+RSI,2,0
2020-05-21 14:07:55,buy,ESTC,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,ESTC,+ADOSC,1,15.0
2020-05-21 14:07:55,buy,ESTC,+AROON+CCI,2,1.0
2020-05-21 14:07:55,buy,ESTC,+BOP+CCI+ADOSC,1,21.0
2020-05-21 14:07:55,buy,VAC,+AROON+BOP+CCI+ADOSC,8,1.0
2020-05-21 14:07:55,buy,VAC,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,BC,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,BC,+MACD,1,7.0
2020-05-21 14:07:55,buy,BC,+AROON+BOP+CCI+MACD+ADOSC,1,1.0
2020-05-21 14:07:55,buy,ESNT,+AROON+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,ESNT,+BOP+CCI+ADOSC,3,21.0
2020-05-21 14:07:55,buy,PLMR,+AROON+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,WBK,+AROON+CCI+ADOSC,9,1.0
2020-05-21 14:07:55,buy,CVA,+MACD+ADOSC,4,8.0
2020-05-21 14:07:55,buy,BRO,+AROON+CCI+RSI,2,0
2020-05-21 14:07:55,buy,BRO,+AROON+CCI,5,1.0
2020-05-21 14:07:55,buy,HRTX,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,FWONK,+AROON,2,2.0
2020-05-21 14:07:55,buy,FWONK,+MACD,2,7.0
2020-05-21 14:07:55,buy,CTLT,+AROON+CCI+RSI,1,0
2020-05-21 14:07:55,buy,CTLT,+AROON+CCI,3,1.0
2020-05-21 14:07:55,buy,CTLT,+AROON,2,2.0
2020-05-21 14:07:55,buy,ZLAB,+ADOSC,4,15.0
2020-05-21 14:07:55,buy,SUM,+AROON+CCI,2,1.0
2020-05-21 14:07:55,buy,SUM,+AROON+BOP+CCI,2,2.0
2020-05-21 14:07:55,buy,CRSP,+AROON+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,CRSP,+AROON+BOP+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,RADA,+MACD+ADOSC,19,8.0
2020-05-21 14:07:55,buy,ADPT,+AROON+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,ADPT,+AROON+CCI,2,1.0
2020-05-21 14:07:55,buy,ADPT,+MACD,1,7.0
2020-05-21 14:07:55,buy,ASUR,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,PLXS,+AROON+ADOSC,3,2.0
2020-05-21 14:07:55,buy,PLXS,+AROON+BOP+ADOSC,1,2.0
2020-05-21 14:07:55,buy,INSM,+MACD,3,7.0
2020-05-21 14:07:55,buy,INSM,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,LBRT,+MACD,5,7.0
2020-05-21 14:07:55,buy,LAMR,+AROON+BOP+CCI+RSI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,LAMR,+AROON+CCI+RSI,9,0
2020-05-21 14:07:55,buy,LAMR,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,KYN,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,KYN,+CCI,5,1.0
2020-05-21 14:07:55,buy,IRWD,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,LIND,+MACD,1,7.0
2020-05-21 14:07:55,buy,YMAB,+AROON+CCI+ADOSC,16,1.0
2020-05-21 14:07:55,buy,YMAB,+AROON+CCI+RSI+ADOSC,6,0
2020-05-21 14:07:55,buy,DNOW,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,DNOW,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,GOLF,+CCI,1,1.0
2020-05-21 14:07:55,buy,EMN,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,EMN,+AROON+BOP+CCI,2,2.0
2020-05-21 14:07:55,buy,TACO,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,TACO,+MACD,3,7.0
2020-05-21 14:07:55,buy,CORT,+CCI+ADOSC,2,2.0
2020-05-21 14:07:55,buy,CORT,+AROON+CCI+ADOSC,6,1.0
2020-05-21 14:07:55,buy,CORT,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,CORT,+AROON+CCI+MACD+ADOSC,2,0
2020-05-21 14:07:55,buy,ARWR,+CCI,1,1.0
2020-05-21 14:07:55,buy,ARWR,+AROON+CCI,5,1.0
2020-05-21 14:07:55,buy,ARWR,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,BOOT,+AROON+CCI+RSI+ADOSC,1,0
2020-05-21 14:07:55,buy,WCLD,+AROON+CCI,13,1.0
2020-05-21 14:07:55,buy,NEA,+AROON+CCI+RSI,22,0
2020-05-21 14:07:55,buy,OCFT,+AROON+CCI,22,1.0
2020-05-21 14:07:55,buy,MGY,+AROON+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,MGY,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,MGY,+AROON+BOP+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,KALA,+AROON+CCI+ADOSC,7,1.0
2020-05-21 14:07:55,buy,KALA,+AROON+ADOSC,5,2.0
2020-05-21 14:07:55,buy,STOK,+AROON+CCI,22,1.0
2020-05-21 14:07:55,buy,BSCP,+AROON+RSI+ADOSC,17,1.0
2020-05-21 14:07:55,buy,BSCP,+AROON+CCI+RSI+ADOSC,1,0
2020-05-21 14:07:55,buy,GMED,+AROON+ADOSC,1,2.0
2020-05-21 14:07:55,buy,GMED,+AROON+BOP+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,PHK,+AROON,5,2.0
2020-05-21 14:07:55,buy,PRDO,+BOP+CCI+ADOSC,1,21.0
2020-05-21 14:07:55,buy,SJR,+BOP+CCI+ADOSC,2,21.0
2020-05-21 14:07:55,buy,TCPC,+AROON+RSI,14,1.0
2020-05-21 14:07:55,buy,TCPC,+AROON+CCI+RSI,8,0
2020-05-21 14:07:55,buy,EVH,+AROON+CCI+ADOSC,6,1.0
2020-05-21 14:07:55,buy,EVH,+AROON+CCI+RSI+ADOSC,12,0
2020-05-21 14:07:55,buy,EXG,+MACD,10,7.0
2020-05-21 14:07:55,buy,NTRA,+AROON+CCI,3,1.0
2020-05-21 14:07:55,buy,NTRA,+MACD,10,7.0
2020-05-21 14:07:55,buy,NMFC,+AROON+CCI,6,1.0
2020-05-21 14:07:55,buy,KURA,+AROON+CCI,5,1.0
2020-05-21 14:07:55,buy,REGI,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,REGI,+AROON+CCI+RSI,2,0
2020-05-21 14:07:55,buy,REGI,+AROON+CCI,2,1.0
2020-05-21 14:07:55,buy,REGI,+AROON+CCI+MACD,2,0
2020-05-21 14:07:55,buy,MSGN,+AROON+CCI+RSI+ADOSC,1,0
2020-05-21 14:07:55,buy,MSGN,+AROON+CCI,14,1.0
2020-05-21 14:07:55,buy,MSGN,+AROON+BOP+CCI+ADOSC,7,1.0
2020-05-21 14:07:55,buy,FOXF,+AROON+RSI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,FOXF,+AROON+BOP+RSI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,CUE,+AROON+RSI,4,1.0
2020-05-21 14:07:55,buy,ALKS,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,ALKS,+MACD+ADOSC,2,8.0
2020-05-21 14:07:55,buy,ALKS,+AROON+BOP+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,MTLS,+AROON+CCI+RSI+ADOSC,10,0
2020-05-21 14:07:55,buy,XHR,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,ICLN,+AROON+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,BTT,+AROON+CCI+RSI+ADOSC,22,0
2020-05-21 14:07:55,buy,CE,+AROON+ADOSC,1,2.0
2020-05-21 14:07:55,buy,CE,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,CHI,+AROON+CCI+RSI,22,0
2020-05-21 14:07:55,buy,KTF,+CCI+ADOSC,22,2.0
2020-05-21 14:07:55,buy,FSD,+AROON+RSI+ADOSC,20,1.0
2020-05-21 14:07:55,buy,FSD,+AROON+CCI+MACD+RSI+ADOSC,2,0
2020-05-21 14:07:55,buy,FLO,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,FLO,+AROON+BOP+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,FLO,+AROON+BOP+ADOSC,1,2.0
2020-05-21 14:07:55,buy,WRB,+AROON+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,WRB,+AROON+ADOSC,4,2.0
2020-05-21 14:07:55,buy,WRB,+BOP+CCI+ADOSC,1,21.0
2020-05-21 14:07:55,buy,WRB,+AROON+BOP+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,WRB,+BOP+MACD+ADOSC,2,28.0
2020-05-21 14:07:55,buy,AXNX,+CCI+ADOSC,2,2.0
2020-05-21 14:07:55,buy,AME,+CCI+ADOSC,2,2.0
2020-05-21 14:07:55,buy,AME,+MACD+ADOSC,2,8.0
2020-05-21 14:07:55,buy,AME,+BOP+CCI+ADOSC,2,21.0
2020-05-21 14:07:55,buy,AME,+BOP+CCI+MACD+ADOSC,3,27.0
2020-05-21 14:07:55,buy,AGIO,+CCI+ADOSC,2,2.0
2020-05-21 14:07:55,buy,WERN,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,WERN,+MACD,4,7.0
2020-05-21 14:07:55,buy,AAWW,+CCI,3,1.0
2020-05-21 14:07:55,buy,ELP,+AROON+RSI,13,1.0
2020-05-21 14:07:55,buy,ELP,+AROON+BOP+CCI+RSI,1,0
2020-05-21 14:07:55,buy,ELP,+AROON+CCI+RSI,5,0
2020-05-21 14:07:55,buy,ETR,+AROON+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,CARA,+AROON+CCI+RSI,22,0
2020-05-21 14:07:55,buy,MCRB,+AROON+CCI+ADOSC,20,1.0
2020-05-21 14:07:55,buy,AY,+AROON+CCI,5,1.0
2020-05-21 14:07:55,buy,AY,+AROON+BOP+CCI+MACD,1,0
2020-05-21 14:07:55,buy,UFCS,+AROON+CCI+RSI+ADOSC,22,0
2020-05-21 14:07:55,buy,AMK,+AROON+CCI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,BHVN,+AROON+CCI,3,1.0
2020-05-21 14:07:55,buy,BHVN,+AROON+BOP+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,BHVN,+AROON+MACD+ADOSC,3,1.0
2020-05-21 14:07:55,buy,HDS,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,HDS,+BOP+MACD+ADOSC,1,28.0
2020-05-21 14:07:55,buy,FLXN,+CCI+ADOSC,4,2.0
2020-05-21 14:07:55,buy,FLXN,+AROON+BOP+MACD+ADOSC,1,2.0
2020-05-21 14:07:55,buy,FLXN,+AROON+BOP+CCI+ADOSC,1,1.0
2020-05-21 14:07:55,buy,QQQX,+AROON+BOP+CCI,7,2.0
2020-05-21 14:07:55,buy,CNNE,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,IHRT,+CCI,5,1.0
2020-05-21 14:07:55,buy,FTAC,+AROON+CCI+RSI+ADOSC,22,0
2020-05-21 14:07:55,buy,HIBB,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,ACHC,+CCI,1,1.0
2020-05-21 14:07:55,buy,ACHC,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,ACHC,+MACD,4,7.0
2020-05-21 14:07:55,buy,PLAB,+AROON+CCI,6,1.0
2020-05-21 14:07:55,buy,OC,+MACD,4,7.0
2020-05-21 14:07:55,buy,BHF,+CCI,6,1.0
2020-05-21 14:07:55,buy,BHF,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,BHF,+AROON,2,2.0
2020-05-21 14:07:55,buy,BHF,+BOP+MACD+ADOSC,1,28.0
2020-05-21 14:07:55,buy,MSM,+CCI+ADOSC,1,2.0
2020-05-21 14:07:55,buy,TUR,+AROON+CCI+ADOSC,9,1.0
2020-05-21 14:07:55,buy,TUR,+AROON+CCI+MACD+ADOSC,5,0
2020-05-21 14:07:55,buy,PFD,+AROON+CCI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,QCLN,+AROON+ADOSC,19,2.0
2020-05-21 14:07:55,buy,EBS,+MACD,1,7.0
2020-05-21 14:07:55,buy,GPP,+AROON+RSI,22,1.0
2020-05-21 14:07:55,buy,NHTC,+AROON+CCI,22,1.0
2020-05-21 14:07:55,buy,HEP,+CCI+ADOSC,10,2.0
2020-05-21 14:07:55,buy,BL,+AROON+RSI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,TSLX,+AROON+CCI,6,1.0
2020-05-21 14:07:55,buy,COWN,+CCI+ADOSC,22,2.0
2020-05-21 14:07:55,buy,DNP,+AROON+CCI+RSI,8,0
2020-05-21 14:07:55,buy,DNP,+AROON+CCI,14,1.0
2020-05-21 14:07:55,buy,GO,+AROON+CCI,4,1.0
2020-05-21 14:07:55,buy,GO,+AROON+BOP+CCI,4,2.0
2020-05-21 14:07:55,buy,LOCO,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,TPIC,+AROON+CCI,1,1.0
2020-05-21 14:07:55,buy,FIXX,+AROON+CCI+ADOSC,6,1.0
2020-05-21 14:07:55,buy,FIXX,+AROON+ADOSC,4,2.0
2020-05-21 14:07:55,buy,FIXX,+AROON+BOP+CCI+ADOSC,5,1.0
2020-05-21 14:07:55,buy,ESGE,+CCI+ADOSC,3,2.0
2020-05-21 14:07:55,buy,ESGE,+MACD+ADOSC,1,8.0
2020-05-21 14:07:55,buy,FTSL,+CCI+ADOSC,6,2.0
2020-05-21 14:07:55,buy,FTSL,+AROON+CCI+ADOSC,7,1.0
2020-05-21 14:07:55,buy,CUTR,+AROON+CCI,12,1.0
2020-05-21 14:07:55,buy,CUTR,+AROON,10,2.0
2020-05-21 14:07:55,buy,NAD,+AROON+CCI,8,1.0
2020-05-21 14:07:55,buy,TLSA,+AROON,22,2.0
2020-05-21 14:07:55,buy,WTRE,+AROON+CCI+RSI,22,0
2020-05-21 14:07:55,buy,MTH,+BOP+CCI+ADOSC,1,21.0
2020-05-21 14:07:55,buy,CDNA,+AROON,1,2.0
2020-05-21 14:07:55,buy,CDNA,+AROON+BOP+CCI,1,2.0
2020-05-21 14:07:55,buy,COLM,+AROON+BOP+CCI+RSI,6,0
2020-05-21 14:07:55,buy,COLM,+AROON+CCI+RSI,8,0
2020-05-21 14:07:55,buy,AIR,+AROON+CCI+ADOSC,4,1.0
2020-05-21 14:07:55,buy,ATNX,+AROON+CCI+ADOSC,2,1.0
2020-05-21 14:07:55,buy,ATNX,+AROON+ADOSC,5,2.0
2020-05-21 14:07:55,buy,SCPL,+AROON+BOP+CCI+ADOSC,3,1.0
2020-05-21 14:07:55,buy,JOE,+AROON+CCI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,BLKB,+CCI,1,1.0
2020-05-21 14:07:55,buy,BSDE,+AROON+CCI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,HYXE,+AROON+CCI+ADOSC,22,1.0
2020-05-21 14:07:55,buy,BSCQ,+AROON+CCI+RSI+ADOSC,22,0
